,id,body,title,title
254,26216660,"<p>I am making a website and i am using KO JavaScript to show Log In and Register if the user is not logged in or Log out if the user is logged in. All the functionality works perfectly but my issue is when the page loads it shows all of them for a split 5 second until the entire page has loaded properly, then it triggers and inserts the correct statement. This does not look nice and i really want it to execute straight away, as its effect my UI. Anyone help? </p>

<p>Here is my code.</p>

<pre><code>                &lt;!--ko ifnot: Logged()--&gt;
                   &lt;a href=""logged"" class=""ShowLogged""&gt;Log in&lt;/a&gt;
                &lt;!--/ko--&gt;

                &lt;!-- ko ifnot:Logged()--&gt;
                   &lt;a href=""register"" class=""ShowRegister""&gt; Register&lt;/a&gt;
                &lt;!--/ko--&gt;

                &lt;!-- ko if: Logged() --&gt;
                   &lt;a href=""#"" class=""ShowLog"" data-bind=""click: Logged.Loggedout""&gt; Log Out&lt;/a&gt;
                &lt;!--/ko--&gt;
</code></pre>",KO 5 second delay runining my UI when loading,KO 5 second delay runining my UI when loading
255,26216661,"<p>I am trying to open a modal dialog using Angular's ui-router as explained <a href=""https://stackoverflow.com/questions/24713242/using-ui-router-with-bootstrap-ui-modal"">here</a>.</p>

<p>The goal is for the dialog to be accessible anywhere, a url is not necessarily needed but it would be nice if I could link to a page with the dialog open.</p>

<p>Here is the broken sample:</p>

<p><a href=""http://plnkr.co/edit/BLkYME98e3ciK9PQjTh5?p=preview"" rel=""nofollow noreferrer"">http://plnkr.co/edit/BLkYME98e3ciK9PQjTh5?p=preview</a></p>

<p>clicking on ""menu"" should open the dialog from either page.</p>

<p>The routing logic: </p>

<pre><code>app.config(function($stateProvider,$locationProvider, $urlRouterProvider, modalStateProvider) {
  $urlRouterProvider.otherwise(""/"");
  $locationProvider.html5Mode(true);

  $stateProvider
    .state(""app"", {
      url: """",
      abstarct: true,
      views: {
        """" : {
          templateUrl: ""main.html"",
        },
        ""header@app"": {
          templateUrl: ""header.html""
        },
        ""footer@app"":{
          templateUrl: ""footer.html""
        }
      }
    })

    .state(""app.home"", {
      url: ""/"",
      templateUrl: ""home.html"",
    })
    .state(""app.content"", {
      url: ""/content"",
      templateUrl: ""content1.html"",
    });


  modalStateProvider.state(""app.home.menu"", {
    template: ""I am a Dialog!"",
    controller: function ($scope) {
      $scope.dismiss = function () {
        $scope.$dismiss();
      };
    }
  });
});
</code></pre>

<p>It should not be a child of ""app.home"" since I want it to be accessible from anywhere. How can I achieve this?</p>","Modal dialog using ui-router from any parent, how to correctly specify state?","Modal dialog using ui-router from any parent, how to correctly specify state?"
256,26216664,"<p>I am drawling images from Twitter. The images are reachable from URLs in the form:</p>

<pre><code>https://pbs.twimg.com/media/BzQXyBJIAAIU6D0.jpg
</code></pre>

<p>In order to retrieve the image, I apply the following code:</p>

<pre><code>HttpURLConnection httpConnection =  (HttpURLConnection)  url.openConnection (); 
httpConnection.setRequestMethod (""GET""); 
httpConnection.connect(); 

int code = httpConnection.getResponseCode();

if (code == HttpURLConnection.HTTP_OK){
    InputStream is = url.openStream();
    OutputStream os = new FileOutputStream(destinationFile);

    byte[] b = new byte[2048];
    int length;

    while ((length = is.read(b)) != -1) {
        os.write(b, 0, length);
    }

    is.close();
    os.close();

    httpConnection.disconnect();
}
</code></pre>

<p>However, it happens sometimes that images like these:</p>

<pre><code>https://pbs.twimg.com/media/By_ui7QIgAE021Z.jpg
</code></pre>

<p>are somehow malformed, and although <code>code=200</code>, the code I posted here does not work, with the error:</p>

<pre><code>Corrupt JPEG data: premature end of data segment
java.io.FileNotFoundException: https://pbs.twimg.com/media/By_ui7QIgAE021Z.jpg
</code></pre>

<p>The exception is generated by the instruction <code>openStream()</code>.</p>

<p>How to prevent this from happening? How to check image validity?</p>",Check image validity in HTTP requests,Check image validity in HTTP requests
257,26216666,"<p>I created the following line , in order to verify Linux version ( as red hat 5.X or 4.X etc )</p>

<p>I think my line is too long and not so elegant</p>

<pre><code>awk -F""release"" '{print $2}'  /etc/redhat-release | awk '{print $1}' | sed s'/\./ /g' | awk '{print $1}'

5
</code></pre>

<p>Test:</p>

<pre><code>$ LINUX_VERSION=` awk -F""release"" '{print $2}'  /etc/redhat-release | awk '{print $1}' | sed s'/\./ /g' | awk '{print $1}' `
$ echo $LINUX_VERSION
5
</code></pre>

<p>maybe someone can give more elegant way to print the Linux version ?</p>

<pre><code>$ more /etc/redhat-release 
Red Hat Enterprise Linux Server release 5.4 (Tikanga)
</code></pre>",linux + print linux version ( one single character as 5 or 6 .. etc ),linux + print linux version ( one single character as 5 or 6 .. etc )
258,26216667,"<p>Input:9 notation    </p>

<pre><code>printf(""Input N value\n"");
scanf(""%d"",&amp;N);
char X[N];
int i=0,N=0;
for (i=0;i&lt;N-1;i++)
 {
scanf(""%c"",&amp;X[i]);
}
X[N-1]='\0';


for (i=0;i&lt;N-1;i++)
{
printf(""%c"",X[i]);
}
</code></pre>

<p>Expected output:notation
Output:notatio</p>

<p>Why is this so?</p>","First element of char array is getting initialized to null automatically.strings, scanf, printf","First element of char array is getting initialized to null automatically.strings, scanf, printf"
259,26216669,"<p>How can I tell if my <code>NSURLSessionDataTask</code> has satisfied its request from the cache, rather than by going over the network? </p>

<p>(I don't think it should matter, but I'm creating the task via the default <code>[NSURLSession sharedSession]</code> and not setting up any custom <code>NSURLCache</code> instances.)</p>",How do I tell if an NSURLSessionDataTask serves its response from a cache?,How do I tell if an NSURLSessionDataTask serves its response from a cache?
260,26216672,"<pre><code>    device_target = [""3001"", ""3002"", ""3003""]
    devices = "",kv1101=""
    device_target.map {|d|
      case d
        when ""30000"" #desktop
          devices &lt;&lt; "":9""
        when ""30001"" # smartphone
          devices &lt;&lt; "":3:4:6:8""        
        when ""30002"" #tablet
          devices &lt;&lt; "":2:5:7""
        when ""30003"" #feature_phone
          devices &lt;&lt; "":1""
      end
</code></pre>

<p>My target is to get <code>devices = ""kv1101=3:4:6:8:2:5:7:1""</code>. But, how can I avoid this colon <code>:</code> from the first entry? The order doesn't matter.</p>",ruby add values to string separated by comma except the first element,ruby add values to string separated by comma except the first element
261,26216673,"<p>I am using <code>org.eclipse.swt.widgets.Button</code> and the <code>setText</code> method. </p>

<p>I am doing,</p>

<pre><code>myButton.setText(""A &amp; B"");
</code></pre>

<p>However, the <code>&amp;</code> symbol is not displayed.</p>

<p>I have tried,</p>

<pre><code>myButton.setText(""A \\&amp; B"");
myButton.setText(""A '&amp;' B"");
myButton.setText(""A \&amp; B""); \\not allowed
</code></pre>

<p>and none of them work.</p>",Button setText not showing '&',Button setText not showing '&'
262,26216678,<p>I am transfering the database from one server to another server using phpmyadmin. I successfully transfered it but having issue with swedish characters. I can see the swedish characters are displaying properly within the tables but in php pages it is wrong seems like double encoded or any other problem. Can anyone help?</p>,Database Transfer using phpmyadmin - encoding issue,Database Transfer using phpmyadmin - encoding issue
263,26216681,"<p>Is it possible to have a SQL syntax that for a column creation that forces the column value to be between
0.00 to 1.00</p>

<p>Example</p>

<pre><code>0.35 --&gt; Correct
2.10 --&gt; Wrong
0.05 --&gt; Correct
</code></pre>

<p>Having DECIMAL(3,2) for my column data type allows maximum values of 9.99 as well.</p>

<p>Can I cap the value to be between 0.00 to 1.00 ONLY?</p>",Representing a Maximum 1.00 in MySql Decimal syntax,Representing a Maximum 1.00 in MySql Decimal syntax
264,26216684,"<p>I need some sort of persistance componnent to store id(long) and value(object) for my Java application.</p>

<p>All The cacheing systems I looked at where not persistant enough(If the process died the cache would erase itself) or slow</p>

<p>I tried to use Embedded DataBases like Derby and HSQLDB but they where not as fast as H2 as SELECT and INSERT.</p>

<p>For some reason the UPDATE query takes 1-2 seconds for one row if I Update a row with Blob.</p>

<p>Does anyone know why is it this slow?</p>

<p>Queries:</p>

<pre><code>CREATE TABLE ENTITIES(ID BIGINT PRIMARY KEY, DATA BLOB)
INSERT INTO ENTITIES(DATA, ID) VALUES(?, ?)
UPDATE ENTITIES SET DATA = ? WHERE ID = ?
</code></pre>

<p>I am using JDBC with <code>PreparedStatement</code></p>

<p>Edit:</p>

<p>The connection string is:</p>

<pre><code>jdbc:h2:C:\temp\h2db;FILE_LOCK=NO;
</code></pre>

<p>I tried to add <code>CACHE_SIZE=102400</code> and <code>PAGE_SIZE=209715200</code> but it didn't help</p>",Why is H2 slow when updating Blobs?,Why is H2 slow when updating Blobs?
265,26216689,"<p>I'm trying to perform a matrix trasposition of specifically 8 n-bits arrays, each having n bits (around 70,000), to a byte array of n elements. </p>

<p>Context information: The 8 n-bits arrays are RGB data for 8 channels. I need to have one byte representing the nth-bit position of the 8 arrays. This will be running on an ARM Cortex-M3 processor and needs to perform as fast as possible since I'm generating 8 simultaneous signals using the resulting array.</p>

<p>I've come up with a pseudo algorithm (in the link) to do this, but I'm afraid it might be too costly for the processor. </p>

<p><a href=""http://i1181.photobucket.com/albums/x437/jerullan/photo_zps84ef1510.png"" rel=""nofollow"">Pseudo Algorithm</a></p>

<p>I'm looking for the fastest executing code. Size is of secondary importance.
I will appreciate suggestions.</p>

<p>This is what I implemented but the results are not that good. </p>

<pre><code>do{
    for(b=0;b&lt;24;b++){ //Optimize to for(b=24;b!=0;b--)
        m = 1 &lt;&lt; b;
        *dataBytes = *dataBytes + __ROR((*s0 &amp; m),32+b-0); //strip 0 data       
        *dataBytes = *dataBytes + __ROR((*s1 &amp; m),32+b-1); //strip 1 data
        *dataBytes = *dataBytes + __ROR((*s2 &amp; m),32+b-2); //strip 2 data
        *dataBytes = *dataBytes + __ROR((*s3 &amp; m),32+b-3); //strip 3 data
        *dataBytes = *dataBytes + __ROR((*s4 &amp; m),32+b-4); //strip 4 data
        *dataBytes = *dataBytes + __ROR((*s5 &amp; m),32+b-5); //strip 5 data
        *dataBytes = *dataBytes + __ROR((*s6 &amp; m),32+b-6); //strip 6 data
        *dataBytes = *dataBytes + __ROR((*s7 &amp; m),32+b-7); //strip 7 data
        dataBytes++;
    }       
    s0 += 3;
    s1 += 3;
    s2 += 3;
    s3 += 3;
    s4 += 3;
    s5 += 3;
    s6 += 3;
    s7 += 3;
}while(n--);
</code></pre>

<p>S0 to 7 are the 8 individual vectors from which the bits are being taken in groups of 24.
N is the number of  groups, m is the mask and b  is the mask position. 
dataBytes is the resulting array.</p>",How to transpose a matrix in ARM assembly,How to transpose a matrix in ARM assembly
266,26216694,"<p>Is it possible to do such a thing?  Say I wanted to add the values I gave values to in CountriesTest and add them to the ArrayList in Countries.  Also how could I reference aCountries to print for option 2, seeing that I created it inside option 1 I can't access it anywhere else.</p>

<p>Here is my interface</p>

<pre><code>public interface CountriesInterface
{
    public String largestPop();
    public String largestArea();
    public String popDensity();
}
</code></pre>

<p>Here is the Countries class</p>

<pre><code>import java.util.*;
public class Countries implements CountriesInterface
{
    private final List&lt;CountriesInterface&gt; theCountries = new ArrayList&lt;&gt;();
    private String cName;
    private String finalPopName;
    private String finalAreaName;
    private String finalDensityName;
    private int cPop = 0;
    private int cArea = 0;
    private int popDensity = 0;
    private int popCounter = 0;
    private int areaCounter = 0;
    private int densityCounter = 0;
    public Countries(String cName, int cPop, int cArea, int popDensity)
    {
        this.cName = cName;
        this.cPop = cPop;
        this.cArea = cArea;
        this.popDensity = popDensity;
    }

    public String largestPop()
    {
        for(int i = 0; i &lt; theCountries.size(); i++)
        {
            if(cPop &gt; popCounter)
            {
                popCounter = cPop;
                finalPopName = cName;
            }    
        }
        return finalPopName;
    }

    public String largestArea()
    {
        for(int i = 0; i &lt; theCountries.size(); i++)
        {
            if(cArea &gt; areaCounter)
            {
                areaCounter = cArea;
                finalAreaName = cName;
            }    
        }
        return finalAreaName;
    } 

    public String popDensity()
    {
        for(int i = 0; i &lt; theCountries.size(); i++)
        {
            if(popDensity &gt; densityCounter)
            {
                densityCounter = popDensity;
                finalDensityName = cName;
            }    
        }
        return finalDensityName;
    } 

}
</code></pre>

<p>Here is the CountriesTest class</p>

<pre><code>import java.util.*;
public class CountriesTest
{
    public static void main(String[] args)
        {             
            int population = 0;
            int area = 0;
            int density = 0;
            Scanner myScanner = new Scanner(System.in);            
            boolean done = false;
            do
            {
                System.out.println(""1.  Enter a country \n2.  Print countries with the largest population, area, and population density \n3.  Exit"");
                int choice = Integer.parseInt(myScanner.nextLine());
                if (choice == 1)
                {
                    System.out.print(""Enter name of country: "");
                    String input1 = myScanner.nextLine();
                    System.out.print(""Enter area of country in square kilometers: "");
                    String input2 = myScanner.nextLine();
                    population = Integer.parseInt(input2);
                    System.out.print(""Enter population of country: "");
                    String input3 = myScanner.nextLine();
                    area = Integer.parseInt(input3);
                    density = population/area;
                    Countries aCountries = new Countries(input1, population, area, density);
                }
                else if(choice == 2)
                {
                    System.out.println(""The country with the largest population: "" );
                    System.out.println(""The country with the largest area: ""  );
                    System.out.println(""The country with the largest population density is: ""  );
                }
                else if(choice == 3)
                {
                     done = true;
                }              
                else
                    System.out.println(""Invalid Choice"");     
            }
            while (!done);
           System.exit(0);
        }
}
</code></pre>",Issue adding elements to an ArrayList from a different class,Issue adding elements to an ArrayList from a different class
267,26216696,"<p>I'd like to highlight all roads around a user in a certain radius. </p>

<p>I've worked out how to get the lat/lng of the roads and even their lengths, but I'm struggling to work out how to draw lines from the start of a road to the end of the same road given only the lat/lng of said road.</p>

<pre><code>countryCode:""GB""
distance:195.450718073417
gid:101823433
isIn:""Portsmouth""
lat:50.79336325
length:58.7727976883358
lng:-1.0940351000000001
name:""Colpoy Street""
oneWay:false
openstreetmapId:12929127
streetType:""RESIDENTIAL""
</code></pre>

<p><a href=""http://services.gisgraphy.com/street/streetsearch?format=json&amp;lat=50.7913547&amp;lng=-1.0944082&amp;radius=200&amp;streettype=&amp;distance=true"" rel=""nofollow"">http://services.gisgraphy.com/street/streetsearch?format=json&amp;lat=50.7913547&amp;lng=-1.0944082&amp;radius=200&amp;streettype=&amp;distance=true</a></p>

<p>I've seen various solutions of ""snapping"" to roads, but this requires a start and end lat/lng, I only have the single lat/lng of the road location.</p>

<p>I'm not fussy about the use of mapping API, although I'd prefer to use Leaflet.js/OSM. Is this possible?</p>",Draw line from start of road to end given it's latlng,Draw line from start of road to end given it's latlng
268,26216698,"<p>I have a stack of hundreds of sheets of paper that makes up a book. The physical copy includes the text of the book, references in the text, and footnotes (with their respective reference numbers) at the bottom of almost every page. However, I only have one document with the book's text, and a separate document with every footnote, separated by linebreaks. There is no document containing the text with references and the footnotes.</p>

<p>I need to put the footnotes in their proper places in the text document by referring to their positions on the physical copy. Is there a way to automate this? I was thinking of scanning every page and using an OCR tool to convert the scanned images to text, but I'm wondering whether the software would pick up on the references. </p>

<p>If this isn't possible, has anyone found a solution to this sort of problem? I want to avoid doing it manually.</p>",Writing a script to convert images to text with references and footnotes?,Writing a script to convert images to text with references and footnotes?
269,26216702,"<p>I had created a form like the following in my view</p>

<pre><code>{!! Form::open(array('url' =&gt; 'user/posts', 'files'=&gt; true)) !!}
           &lt;div class=""form-group""&gt;
               {!! Form::text('title',Input::old('title'),['class'=&gt;'form-control', 'placeholder' =&gt; 'What is your title?']) !!}
           &lt;/div&gt;
           &lt;div class=""form-group""&gt;
              {!! Form::label('image', 'Your Image') !!}
              {!! Form::file('image') !!}
             &lt;p class=""help-block""&gt;Hey! Please don't upload over 15MB images!&lt;/p&gt;
           &lt;/div&gt;
           &lt;div class=""form-group""&gt;
            {!! Form::label('caption', 'Don\'t miss to caption!') !!}
            {!! Form::text('caption',Input::old('caption'),['class'=&gt;'form-control', 'placeholder' =&gt; 'Your caption']) !!}
           &lt;/div&gt;
           {!! Form::submit('Post  now!',['class'=&gt;'btn btn-info']) !!}
      {!!Form::close() !!}
</code></pre>

<p>And I try dd() for my image from my controller but it return nulll. The following one is my <code>Controller</code></p>

<pre><code>public function store(PostFormRequest $request)
    {   
  dd($request-&gt;input('image'));
  $post = new Post;
    }
</code></pre>

<p>The following one is my <code>PostFormRequest</code></p>

<pre><code>&lt;?php namespace App\Http\Requests;

use Response;
use Illuminate\Foundation\Http\FormRequest;

class PostFormRequest extends FormRequest {

    public function rules()
    {
        return [
            'title' =&gt; 'required',
            'image' =&gt; 'mimes:jpeg,bmp,png'
        ];
    }

    public function  authorize()
    {   
     $image = $this-&gt;image;
     if(empty($image))
      return true;
     else 
      return false;
    }

    public function forbiddenResponse()
    {
        return Response::make('Sorry!',403);
    }
}
</code></pre>

<p>When I try <code>dd($request-&gt;input('title'));</code> it's return <code>string(4) ""test""</code> what I was wrong?</p>",Uploading Image null on Laravel 5.0,Uploading Image null on Laravel 5.0
270,26216703,"<p>I was migrating some code over form XCode5 to XCode6 and I realized I couldn't figure out how to see my Navigation Items as part of my TableViewController on the storyboard.  As you can see in the following image i have an AddPilot button</p>

<p><img src=""https://i.stack.imgur.com/eYAqB.png"" alt=""enter image description here""></p>

<p>My Storyboard however looks like this and there is no visual representation of the Add Pilot of which I can drag off to create segues etc. 
<img src=""https://i.stack.imgur.com/PGkAp.png"" alt=""enter image description here""></p>

<p>Do i have to do something on the display to get it to show?</p>","XCode6 storyboard, TableViewController can't see navigation Items","XCode6 storyboard, TableViewController can't see navigation Items"
271,26216709,"<p>I am trying to upload a file to Google Drive using PHP. I am using the multipart type of uploading as it is a large file (MySQL database backup). This is to be run from a shell script for backup purposes.</p>

<p>Whenever posting a small file, my code works perfectly and the file is uploaded to Google Drive. However whenever I try to upload a larger file I get an error</p>

<pre><code>HTTP/1.1 400 Bad Request
Content-Length: 39
Date: Mon, 06 Oct 2014 12:41:30 GMT
Server: UploadServer (""Built on Sep 24 2014 16:50:43 (1411602643)"")
Content-Type: text/html; charset=UTF-8
Alternate-Protocol: 443:quic,p=0.01

Missing end boundary in multipart body
</code></pre>

<p>A condensed output of what I am posting is </p>

<pre><code>--54328df935387
Content-Type: application/json; charset=UTF-8

{""title"":""MySQL backup"",""description"":""Backup taken of MySQL database""}

--54328df935387
Content-Type: text/plain

-- MySQL dump 10.13  Distrib 5.5.38, for debian-linux-gnu (x86_64)
**ACTUAL DATA OMITTED**
-- Dump completed on 2014-10-06 23:41:29


--54328df935387--
</code></pre>

<p>The relevant PHP code is</p>

<pre><code>$post = $client-&gt;createRequest('POST','https://www.googleapis.com/upload/drive/v2/files?uploadType=multipart',['expect'=&gt;false,'body'=&gt;$string]);
$post-&gt;setHeader('Authorization','Bearer '.$access_token);
$post-&gt;setHeader('Content-Type','multipart/related; boundary=""'.$boundary.'""');
$length = strlen(json_encode($metadata))+filesize('mysql_backup.sql');
$post-&gt;setHeader('Content-Length',$length);
try {
    $response = $client-&gt;send($post);
    echo $response-&gt;getBody();
} catch (\GuzzleHttp\Exception\ClientException $e){
    echo $e-&gt;getResponse();
}
</code></pre>

<p>I can only reproduce this error when posting larger than 1MB files.</p>

<p>I am using Guzzle to make the POST request. The boundary is generated by <code>uniqid()</code>.</p>",Missing end boundary in multipart body,Missing end boundary in multipart body
272,26216713,"<p>In object oriented languages, it is fairly common to implement ASTs (Abstract Syntax Trees) using simple hierarchies (the Composite pattern), and to traverse them via visitors.</p>
<p>In functional programming languages, using variants/sum types, and then pattern matching, is the right approach.</p>
<p>C++ features both inheritance, and Boost.Variants.  I have written several AST hierarchies using inheritance, but I'd like to get some feedback from people who would have used the variant approach.  I'd like to know which one is the &quot;best&quot;, in terms of performance (time and space), but also in terms of maintainability (easiness to create trees, and to traverse them).</p>
<p>I am especially interested in experience with implementation of hash-consing (keeping a single copy of each common subtree), possibly with Boost.Flyweight.</p>
<p>I am interested in battle field experience, not opinions.  This question was original closed as &quot;opinion-based&quot;.  Which has never been the point...</p>
<p>Thanks!</p>",ASTs: prefer inheritance or variants?,ASTs: prefer inheritance or variants?
273,26216715,"<p>Does eclipse have some sort of RPC hooks? or anything I could use to have an application requesting eclipse to add a specific class to the current project classpath or ask it to build the workspace? I absolutely don't want to use plugins, I need a solution that comes with eclipse by default</p>",Eclipse Remote Procedure Call,Eclipse Remote Procedure Call
274,26216716,"<p>I fully understand how to post some details in a form to send an email, but I am hoping on creating some sort of function/job to do this instead.</p>

<p>How do I create a razor function to do this:</p>

<pre><code>    // Send email
    WebMail.Send(to: customerEmail,
        subject: ""Your property is now added"",
        body: ""Blah Blah Blah""
    );
</code></pre>

<p>Is a function even the best way to achieve this? I'm just trying to create reusable code.</p>

<p>I'll need to be able to trigger this in an ""if"" statement.</p>",Webmatrix email send function,Webmatrix email send function
275,26216718,"<p>I have a custom action using CAQuietExec that is failing in certain scenarios - the only error messages appear in the log file which is great for me as a developer, and useless for the end user.  My goal is to catch the failed action and preset a standard error message prior to rolling back installation.  </p>

<p>To do that, based on my research I decided I'd need to write my own custom action dll so I started following <a href=""http://blogs.msdn.com/b/jschaffe/archive/2012/10/23/creating-wix-custom-actions-in-c-and-passing-parameters.aspx"" rel=""nofollow"">this tutorial</a>.  At this stage my dll is only logging a test message and trying to pass an error message back to the dialog screens.  However when I compile and run the msi, nothing happens at all - nothing logged and no error messages anywhere.  Looking at the msi in Orca, it looks OK to me - but as you can see below the test dll should be causing installation to abort immediately if it actually runs and it doesn't.</p>

<p>So my question: Am I going about providing feedback to the user in the best way?  And if so, any ideas why my custom action isn't getting run?</p>

<p>Thanks</p>

<p>CustomAction.cs</p>

<pre><code>using System;
using System.Collections.Generic;
using System.Linq;
using System.Text;
using Microsoft.Deployment.WindowsInstaller;
using System.Collections.ObjectModel;
using System.Management.Automation;

namespace MyCustomActions
{
public class CustomActions
{
    [CustomAction]
    public static ActionResult CustomAction1(Session session)
    {
        session.Log(""Begin CustomAction1"");

        DisplayMSIError(session, ""A test message"");

        return ActionResult.Failure;
    }

    static void DisplayMSIError(Session session, String msg)
    {
        var r = new Record();
        r.SetString(0, msg);
        session.Message(InstallMessage.Error, r);
    }
}
}
</code></pre>

<p>Product.wxs</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;Wix xmlns=""http://schemas.microsoft.com/wix/2006/wi""&gt;
&lt;Product Id=""*"" Name=""MyPackage"" Language=""1033"" Version=""0.0.0.1"" Manufacturer=""Acme"" UpgradeCode=""GUID""&gt;
&lt;Package InstallerVersion=""300"" Compressed=""yes"" InstallScope=""perMachine"" /&gt;

&lt;Binary Id=""MyCustomActions.CA.dll"" src=""MyCustomActions\MyCustomActions.CA.dll"" /&gt;

&lt;CustomAction Id=""MyCustomActionsTest""
  Return=""check""
  Execute=""immediate""
  BinaryKey=""MyCustomActions.CA.dll""
  DllEntry=""CustomAction1"" /&gt;

&lt;InstallExecuteSequence&gt;
  &lt;Custom Action=""MyCustomActionsTest"" After=""LaunchConditions""  /&gt;
  ...
&lt;/InstallExecuteSequence&gt;
&lt;/Product&gt;
&lt;/Wix&gt;
</code></pre>",Wix CustomAction dll,Wix CustomAction dll
276,26216720,"<p>I have written a program which works iteratively to find some solution. I initially used vectors to have instances of an object. It worked fine but I preferred to have and instance of the class as the primary object and a temp object which is made in a while loop through some kind of instance copying. It works fine but slower. it also occupies almost two times more RAM memory space. (e.g. 980 Mb first and after that change it take about 1.6 Gb) why? I really have no Idea. I Took the line of ""copying"" (which is not technically copy constructor but works the same way) out of loop and it works as expected with expected RAM usage, so the problem arises when the ""copying line"" is inside the loop. Any Idea why this happens?</p>

<p>a simplified preview of code:</p>

<pre><code>void SPSA::beginIteration(Model ins, Inventory inv_Data, vector &lt;Result&gt; &amp;res)
{
bool icontinue=true;

while(icontinue)
{
    Model ins_temp(&amp;ins, &amp;inv_Data);
    if(model_counter&gt;0)
        ins_temp.setDecesionVariableIntoModel(decisionVariable);
//something useful here
    model_counter++;
}
</code></pre>

<p>}</p>

<p>The code above occupies a lot of RAM space.
but code below is ok:</p>

<pre><code>void SPSA::beginIteration(Model ins, Inventory inv_Data, vector &lt;Result&gt; &amp;res)
{
bool icontinue=true;
Model ins_temp(&amp;ins, &amp;inv_Data);
while(icontinue)
{
    if(model_counter&gt;0)
        ins_temp.setDecesionVariableIntoModel(decisionVariable);
//something useful here
    model_counter++;
}
}
</code></pre>

<p>By the way, I'm compiling using using mingw++.
Thanks</p>",Why Copying an instance of object in a loop takes a huge memory in C++?,Why Copying an instance of object in a loop takes a huge memory in C++?
277,26216721,"<p>The strangest thing, either I'm missing something basic, or maybe a django bug</p>

<p>for example:</p>

<pre><code>class Author(Model):
       name = CharField()

class Parent(Model):
       name = CharField(

class Subscription(Model):
      parent = ForeignKey(Parent, related_name='subscriptions')

class Book(Model):
      name = CharField()
      good_book = BooleanField()
      author = ForeignKey(Author, related_name='books')


class AggregatePerson(Model):
     author =  OneToOneField(Author, related_name='+')
     parent =  OneToOneField(Parent, related_name='+')
</code></pre>

<p>when I try:</p>

<pre><code>AggregatePerson.objects.annotate(counter=Count('author__books')).order_by('counter')
</code></pre>

<p>everything work correctly. both ordering and fields <code>counter</code> and <code>existing_subs</code> show the correct number <strong>BUT</strong> if I add the following:</p>

<pre><code>AggregatePerson.objects.annotate(existing_subs=Count('parent__subscriptions')).exclude(existing_subs=0).annotate(counter=Count('author__books')).order_by('counter')
</code></pre>

<p>Then <code>counter</code> and <code>existing_subs</code> fields become <strong>18</strong></p>

<p>Why 18? and what am I doing wrong? </p>

<p>Thanks for the help!</p>

<p><strong>EDIT</strong> clarification after further research:</p>

<ol start=""18"">
<li>is the number of parent__subscriptions, the code breaks even without the exclude, **for some reason <code>counter</code> also gets the value of <code>existing_subs</code></li>
</ol>",multiple Django annotate Count over reverse relation of a foreign key with an exclude returns a strange result (18),multiple Django annotate Count over reverse relation of a foreign key with an exclude returns a strange result (18)
278,26216723,"<p>In my default change_form.html, there are three inputs in the form. One checkbox and two text inputs. 
I want to remove one of the text inputs so that I have one checkbox and one text input only.</p>

<p>how to do this?</p>",Make changes to change_form.html in django admin,Make changes to change_form.html in django admin
279,26216724,"<p>This is my ActionListen class that adds actionlisteners to the buttons on the grid based on what number is on them. If I click a button next to the blank spot(TileGame.tile[x][y]==0), then the two buttons should swap, however, when I click a button, nothing happens.</p>

<p>Here is my code :</p>

<pre><code>public class ActionListen
{
int x;
int y;
public ActionListen()
{
    for( x = 0 ; x &lt;= 2 ; x++)
    {
        for( y = 0 ; y &lt;= 2 ; y++)
        {
            if( x &lt;2 &amp;&amp; y &lt;2)
            {
                if(TileGame.tile[x][y] !=0 &amp;&amp; TileGame.tile[x+1][y] == 0)
                {
                    TileGame.tilebutton[x][y].addActionListener(new ActionListener()
                        {
                            public void actionPerformed(ActionEvent e)
                            { 
                                TileGame.tile[x+1][y] = TileGame.tile[x][y];
                                TileGame.tile[x][y] = 0;
                                new DrawGame();
                            }
                        });
                }
                else if(TileGame.tile[x][y] !=0 &amp;&amp; TileGame.tile[x][y+1] ==0)
                {
                    TileGame.tilebutton[x][y].addActionListener(new ActionListener()
                        {
                            public void actionPerformed(ActionEvent e)
                            {
                                TileGame.tile[x][y+1] = TileGame.tile[x][y];
                                TileGame.tile[x][y] = 0;
                                new DrawGame();
                            }
                        });

                }
</code></pre>",Error in tile game action listener loop,Error in tile game action listener loop
280,26216725,"<p>I am trying to add elements in Array of Array as </p>

<pre><code>$categoryTreeStructure[$grantCategoryName][$parentCategoryName][$subCategoryText]['text'] =$subCategoryText;
// GET CHILD CATEGORY URL
$categoryTreeStructure[$grantCategoryName][$parentCategoryName][$subCategoryText]['url'] = $childPageLink;
</code></pre>

<p>I tried to loop through each category as</p>

<pre><code>foreach($categoryTreeStructure as $categoryName =&gt; $subCategories ){
echo $categoryName.""&lt;br&gt;"";
}
</code></pre>

<p>I am getting blank in <code>$categoryName</code>.
I need to loop through each category how can I do this?</p>",foreach for array of array,foreach for array of array
