id,body,title,title
8742,"<p>I'm trying to rebuild an old metronome application that was originally written using MFC in C++ to be written in .NET using C#.  One of the issues I'm running into is getting the timer to ""tick"" accurately enough.</p>

<p>For example, assuming an easy BPM (beats per minute) of 120, the timer should tick every .5 seconds (or 500 milliseconds).  Using this as the basis for the ticks, however, isn't entirely accurate as .NET only guarantees that your timer will not tick before the elapsed time has passed.</p>

<p>Currently, to get around this for the same 120 BPM example used above, I am setting the ticks to something like 100 milliseconds and only playing the click sound on every 5th timer tick.  This does improve the accuracy quite a bit, but if feels like a bit of a hack.</p>

<p>So, what is the best way to get accurate ticks?  I know there are more timers available than the windows forms timer that is readily available in Visual Studio, but I'm not really familiar with them.</p>",Getting accurate ticks from a timer in C#,Getting accurate ticks from a timer in C#
8747,"<p>Where should I start learning about version control systems? I've used SVN, Team Foundation, and Sourcesafe in the past but I don't really feel like I grasp it completely, and my team doesn't seem to grasp it either.</p>

<p>Which points are the most important to master? I realise this differs from VCS to VCS, but for the sake of this question we can assume that Subversion is the VCS I'm the most interested in learning about.</p>

<p>Also, if you could, please recommend any books on the subject that you find useful.</p>","Learning Version Control, and learning it well","Learning Version Control, and learning it well"
8748,"<p>In the company I work for, we do a lot of file-based transaction processing. The processing centers around the conversion of files between numerous formats to suit numerous systems in numerous companies.</p>

<p>The processing almost always involves an <code>XML</code> stage and can include a lot of text parsing, database lookups, data conversion and data validation.</p>

<p>Currently the programs performing all these tasks are written in <code>C++</code> and they perform quite quickly all on one average server. I'm investigating the possibilities of using a more ""modern"" language that newer graduate programmers are more likely to be familiar with. (Correct memory allocation in <code>C++</code> seems to causes problems with a lot of newer programmers these days)</p>

<p>Based on the brief information provided, would a language such as python provide the required functionality and performance, as well as addressing the memory allocation (and various other <code>C++</code> related) problems which arise?</p>

<p>I like the idea of not needing to compile the programs each time we make a change. I understand that the interpreted languages probably wont hit the same performance we currently get.</p>

<p>Our systems are <code>Linux</code> based which also restrict some options.</p>

<p>Any comments on the functionality and performance available with <code>Python</code> or suggestions of alternative languages would be much appreciated.</p>",Should I move from C++ to Python? ... Or another language?,Should I move from C++ to Python? ... Or another language?
8756,"<p>Does anyone have any good starting points for me when looking at making web pages/sites/applications specifically for viewing on the iPhone?</p>

<p>I've looked at templates like the one <a href=""http://blog.wired.com/monkeybites/2007/07/meet-joe-hewitt.html"" rel=""noreferrer"">Joe Hewitt</a> has made, and also seen some templates I can purchase, which I haven't done yet.</p>

<p>I figured someone else had already started on this track and decided that I could probably leech on their newfound knowledge :)</p>

<p>So, does anyone have any pointers? I'm well aware of the problem that the more such a template/framework makes a web app look like a native iPhone app, the more likely I'm going to get into trouble because it just isn't, but for now I want a framework I can start building on, and then in the process figure out how to make it distinctive enough to be perceived as a web app as well as looking like a native iPhone application.</p>

<p>Specifically I'm looking for features like:</p>

<ul>
<li>stylesheets set up, or pointers to how to do them for iPhone</li>
<li>page flipping animation, ie. pick an item in a list, list scrolls out of view to the left and information for item scrolls in from the right</li>
<li>the animation part would have to work with dynamic pages, ie. not just one big page that has divs set up for each sub-item, which at least one such framework had as a sort of quick fix, I would need to have list item picking load the <em>page</em> for that item, and then when loaded, scroll to it</li>
</ul>

<hr>

<p><strong>Edit</strong>: To avoid people reading only the question and answering, before reading my other reply, I'll add my clarification for GPL licensing and similar issues here.</p>

<p>The framework I need to use can not be distributed under a license which would require me to license my own project out under a similar license. The GPL family of licenses allows for exceptions regarding library usage, but this won't apply to this since by necessity, the kind of framework I would need to use would be all source code.</p>

<p>The project can easily accomodate commercial libraries.</p>

<p>Also, I don't need a <em>library</em> or a <em>framework</em> as such, example files that look good and aren't overly obfuscated would be welcome as well.</p>","iPhone web applications, templates, frameworks?","iPhone web applications, templates, frameworks?"
8761,"<p>I'm updating some of our legacy C++ code to use the ""MFC feature pack"" that Microsoft released for Visual Studio 2008. We've used the new classes to derive our application from CFrameWndEx, and are applying the Office 2007 styles to give our application a more modern appearance. This gives us gradient filled window titles, status bars etc, and the use of the ribbon toolbars.</p>

<p>However, our application contains some owner drawn controls, and I'd like to update these to match the color scheme used by the feature pack. Ideally I'd like to know the light and shaded toolbar colors that are currently in use.</p>

<p>I've had a hunt around the documentation and web and have not yet found anything. Does anyone know how to find this information out?</p>

<p>[Edit]</p>

<p>In particular we need to find out which colors are being used at runtime. You can change the appearance of your application at runtime using the new static function CMFCVisualManager::SetDefaultManager.</p>

<p>The following msdn page shows you what kind of styles are available, in particular the Office2007 look:
<a href=""http://msdn.microsoft.com/en-us/library/cc137831.aspx"" rel=""nofollow noreferrer"">link to msdn</a></p>",Find out which colours are in use when using the MFC Feature pack in Office 2007 style,Find out which colours are in use when using the MFC Feature pack in Office 2007 style
8763,"<p>I'm trying to rebuild an old metronome application that was originally written using <code>MFC</code> in C++ to be written in <code>.NET</code> using <code>C#</code>. One of the issues I'm running into is playing the midi files that are used to represent the metronome ""clicks"".</p>

<p>I've found a few articles online about playing <code>MIDI</code> in .NET, but most of them seem to rely on custom libraries that someone has cobbled together and made available.  I'm not averse to using these, but I'd rather understand for myself how this is being done, since it seems like it <em>should</em> be a mostly trivial exercise.</p>

<p>So, am I missing something?  Or is it just difficult to use MIDI inside of a .NET application?</p>",Best way to play MIDI sounds using C#,Best way to play MIDI sounds using C#
8790,"<p>I have a build script and as part of that script it copies a jar file to a directory, for ease lets call it the utils jar.  the utils jar is built by another build script sitting in another directory.  What im trying to do have my build script run the utils build script so that I can ensure the utils jar is up to date.</p>

<p>So I know I need to import the utils build file.</p>

<pre><code>&lt;import file=""../utils/build/build.xml"" /&gt;
</code></pre>

<p>Which doesn't work because the import task, unlike almost every other ant taks, doesn't run from basedir, it runs from the pwd.  So to get around that I have this little ditty, which does successfully import the build file</p>

<pre><code>  &lt;property name=""baseDirUpOne"" location="".."" /&gt;
  &lt;import file=""${baseDirUpOne}/utils/build/build.xml"" /&gt;
</code></pre>

<p>So now that ive solved my import problem I need to call the task, well that should be easy right:</p>

<pre><code>&lt;antcall target=""utils.package"" /&gt;
</code></pre>

<p><em>note that in the above, utils is the project name of ../utils/build/build.xml</em></p>

<p>the problem I'm now running into is that ant call doesn't execute in ../utils/build so what I need, and cant find, is a runat property or something similar, essentially:</p>

<pre><code>&lt;antcall target=""utils.package"" runat=""../utils/build"" /&gt;
</code></pre>

<p>The reason I need this is that in my utils build file the step to select which code to copy to the jar is based on relative paths so as to avoid hardcoding paths in my ant file. Any ideas? </p>","Ant build scripts, antcall, dependencies, etc","Ant build scripts, antcall, dependencies, etc"
8795,"<p>I would like to create a stored procedure in MySQL that took a list as argument. For example, say that I would like to be able to set multiple tags for an item in one call, then what I want to do is to define a procedure that takes the ID of the item and a list of tags to set. However, I can't seem to find any way to do this, there is no list datatype, as far as I'm aware, but can it be emulated somehow? Could the list of tags be a comma-separated string, which can somehow be split and looped over?</p>

<p>How do you usually work with lists in MySQL stored procedures?</p>","Is there any list datatype in MySQL stored procedures, or a way to emulate them?","Is there any list datatype in MySQL stored procedures, or a way to emulate them?"
8800,"<p>So I've been poking around with C# a bit lately, and all the Generic Collections have me a little confused. Say I wanted to represent a data structure where the head of a tree was a key value pair, and then there is one optional list of key value pairs below that (but no more levels than these). Would this be suitable?</p>

<pre><code>public class TokenTree
{
    public TokenTree()
    {
        /* I must admit to not fully understanding this,
         * I got it from msdn. As far as I can tell, IDictionary is an
         * interface, and Dictionary is the default implementation of
         * that interface, right?
         */
        SubPairs = new Dictionary&lt;string, string&gt;();
    }

    public string Key;
    public string Value;
    public IDictionary&lt;string, string&gt; SubPairs;
}
</code></pre>

<p>It's only really a simple shunt for passing around data.</p>",Best implementation for Key Value Pair Data Structure?,Best implementation for Key Value Pair Data Structure?
8807,"<p>I installed ActiveReports from their site. The version was labeled as <code>.NET 2.0  build 5.2.1013.2 (for Visual Studio 2005 and 2008)</code>. I have an ASP.NET project in VS 2008 which has 2.0 as target framework. I added all the tools in the <code>DataDynamics</code> namespace to the toolbox, created a new project, added a new report.</p>

<p>When I drag and drop the WebViewer control to a page in the design view, nothing happens. No mark up is added, no report viewer is displayed on the page. Also I noticed that there are no tags related to DataDynamics components in my <code>web.config</code> file. Am I missing some configuration?</p>",Cannot add WebViewer of ActiveReports to an ASP.NET page,Cannot add WebViewer of ActiveReports to an ASP.NET page
8830,"<p>When opening Adobe Acrobat Pro, whether it be through <strong>Applescript</strong> or finder, the introductory dialog is shown.  Is there a way to not show this dialog without already having checked the ""Don't Show Again"" option when opening a document using <strong>Applescript</strong>?  </p>

<p>Photoshop and Illustrator <strong>Applescript</strong> libraries have ways of setting interaction levels and not showing dialogs, but I can't seem to find the option in Acrobat.</p>",Not showing Dialog when opening file in Acrobat Pro using Applescript,Not showing Dialog when opening file in Acrobat Pro using Applescript
8832,"<p>I hope I can explain this clearly enough, but if not let me know and I'll try to clarify.</p>

<p>I'm currently developing a site using ColdFusion and have a mod_rewrite rule in place to make it look like the site is using PHP. Any requests for index.php get processed by index.cfm (the rule maps *.php to *.cfm).</p>

<p>This works great - so far, so good. The problem is that I want to return a 404 status code if index.cfm (or any ColdFusion page) is requested directly.</p>

<p>If I try to block access to *.cfm files using mod_rewrite it also returns a 404 for requests to *.php.</p>

<p>I figure I might have to change my Apache config rather than use .htaccess</p>",mod_rewrite to alias one file suffix type to another,mod_rewrite to alias one file suffix type to another
8849,"<p>Does anyone know if it is possible to display a prompt to a user/administrator when activating or installing a sharepoint feature?  </p>

<p>I am writing a custom webpart and it is connecting to a separate database, I would like to allow the administrator to select or type in a connection string when installing the .wsp file or activating the feature.</p>

<p>I am looking inside the FeatureActivated event and thinking of using the SPWebConfigModification class to actually write the connection string to the web.config files in the farm.  </p>

<p>I do not want to hand edit the web.configs or hard code the string into the DLL.</p>

<p>If you have other methods for handling connection strings inside sharepoint I would be interested in them as well.</p>",SharePoint - Connection String dialog box during FeatureActivated event,SharePoint - Connection String dialog box during FeatureActivated event
8864,"<p>Is there a difference between <code>NULL</code> and <code>null</code> in PHP? Sometimes they seem to be interchangeable and sometimes not.</p>

<p>edit: for some reason when I read the documentation linked to in the answer (before posting this question) I read it as ""case sensitive"" instead of ""case insensitive"" which was the whole reason I posted this question in the first place...</p>",Difference between NULL and null in PHP,Difference between NULL and null in PHP
8876,"<p>Are there any free tools that implement evidence-based scheduling like <a href=""http://www.joelonsoftware.com/items/2007/10/26.html"" rel=""nofollow noreferrer"">Joel talks about</a>? There is FogBugz, of course, but I am looking for a simple and free tool that can apply EBS on some tasks that I give estimates (and actual times which are complete) for.</p>",Evidence Based Scheduling Tool,Evidence Based Scheduling Tool
8880,"<p>Using the Windows API, how can I get a list of domains on my network?</p>",Get list of domains on the network,Get list of domains on the network
8893,"<p>I wrote an application that currently runs against a local instance of MySql.  I would like to centralize the DB somewhere on the Net, and share my application.</p>

<p>But, I'm cheap, and don't want to pay for it.  Does anyone know of a free on-line relational DB service that I could connect to via C#?</p>",Anyone know of an on-line free database?,Anyone know of an on-line free database?
8894,"<p><a href=""http://phppgadmin.sourceforge.net/doku.php?id=start"" rel=""noreferrer"">Phppgadmin</a> comes with instructions for creating a reports database on the system for use with phppgadmin. The instructions describe how to set it up, but do not really give any indication of what its purpose is, and the phppgadmin site was not very helpful either.</p>

<p>It seems to allow you to store SQL queries, so is it for storing admin queries accessing tables like <code>pg_class</code> etc?</p>",Use for the phppgadmin Reports Database?,Use for the phppgadmin Reports Database?
8896,"<p>Does anyone know <strong>IF</strong>, <strong>WHEN</strong> or <strong>HOW</strong> I can get <a href=""https://memcached.org/"" rel=""nofollow noreferrer"">Memcached</a> running on a Windows 64bit environment? </p>

<p>I'm setting up a new hosting solution and would much prefer to run a 64bit OS, and since it's an ASP.Net MVC solution with SQL Server DB, the OS is either going to be Windows Server 2003 or (hopefully!) 2008.</p>

<p>I know that this could spill over into a debate regarding 32bit vs 64bit on servers, but let's just say that my preference is 64bit and that I have some <a href=""https://blogs.technet.microsoft.com/mscom/2005/09/26/running-microsoft-com-on-64-bitthe-dependencies-the-goodness-the-gotchas/"" rel=""nofollow noreferrer"">very</a> <a href=""https://blog.codinghorror.com/64-bit-desktop-vs-64-bit-server/"" rel=""nofollow noreferrer"">good</a> reasons.</p>

<p>So far, I've tried a number of options and found a <a href=""http://blog.rakeshxp.com/2007/09/running-memcached-on-windows.html"" rel=""nofollow noreferrer"">bit</a> of <a href=""http://www.splinedancer.com/memcached-win32/"" rel=""nofollow noreferrer"">help</a> related to getting this up on a 32bit machine (and succeeded I might add), but since the original <a href=""http://jehiah.cz/projects/memcached-win32/"" rel=""nofollow noreferrer"">Windows port</a> is Win32 specific, this is hardly going to help when installing as a service on x64. It also has a dependency on the <a href=""https://libevent.org/"" rel=""nofollow noreferrer"">libevent</a> for which I can only get a Win32 compiled version.</p>

<p>I suspect that simply loading all this up in C++ and hitting ""compile"" (for 64bit) wouldn't work, not least because of the intricate differences in 32 and 64bit architectures, but I'm wondering if anyone is working on getting this off the ground? Unfortunately, my expertise lie in managed code (C#) only, otherwise I would try and take this on myself, but I can't believe I'm the only guy out there trying to get <a href=""https://memcached.org/"" rel=""nofollow noreferrer"">memcached</a> running on a 64 bit Windows server....am I?</p>

<hr>

<p>Update</p>

<p><strong>Yes I'm afraid I'm still looking for an answer to this - all my efforts (with my pathetic C++ skills) to make a stable build have failed - I've trashed one server and 3 VM's just trying it out so now I turn to the real experts.
Is anyone planning on porting this to 64bit? Or are you really suggesting that I use MS Velocity instead? I shudder at the thought.</strong></p>

<hr>

<p>Update:
@Lars - I do use Enyim actually - it's very good, but what you're referring to is a client, rather than the server part.</p>

<p>@DannySmurf - I've only been able to install it as a service on a 32 bit OS. 64 bit OS rejects the installation of this Win32 service. Of course yes, lots of Win32 code works seamlessly on x64 architecture, hence you can run 32bit apps (like Office for instance) or games on Vista/XP 64 etc, but this doesn't translate directly when it comes to services. I'm no expert, I suspect that it has to do with the syncs or eventing that services need to subscribe to, and I suspect that 64 and 32 don't play nicely. I'm happy to be corrected on any of this, but to answer your question - yes I have tried.</p>

<p>@OJ - thanks very much for the straight-forward response. I thought as much, but wasn't sure if anyone else had suggestions or had already gone down this route. Maybe when StackOverflow is LIVE, then more people will respond and let me know if this is something being looked into, and although I can try and compile it myself - I simply can't ""trust"" (with my C++ experience level) that it would provide ""Enterprise Level"" reliability in such a crucial component of large scalable solutions. I think it would need educated intervention rather than my unsanitised experimental approach before I could be confident. One little oversight on my part, could bring the site down. Oh well... till next time.</p>",Can I get Memcached running on a Windows (x64) 64bit environment?,Can I get Memcached running on a Windows (x64) 64bit environment?
8919,"<p>I'd rather not have to resort to calling the command line.<br>
I'm looking for code that can map/disconnect a drive, while also having exception handling.</p>

<p>Any ideas?</p>","Looking for best practice for doing a ""Net Use"" in C#","Looking for best practice for doing a ""Net Use"" in C#"
8939,"<p>I'm having trouble connecting (via the Socket and XMLSocket classes) to a TCP listener after a connect timeout.</p>

<p>I have a flash applet that needs to maintain a TCP connection to a server. I have implemented timeouts using Timers, a ping-pong system, etc. However, there's a problem. Upon calling Socket.connect(), the flash player (9.0.115 and many other stables before that) sends 3 connection requests by way of SYN packets, with some time in between. If none of those are replied to (e.g. because the server is down), I cannot get the applet to [attempt to] connect to the server. Ever. That is, within the lifetime of the applet.</p>

<p>To clarify and/or summarize:</p>

<p>For any host/port pair given to Socket.connect() or XMLSocket.connect(), if the call fails, any subsequent connect() calls to any other Socket (or XMLSocket) instances <strong>within the lifetime of the Flash applet</strong> to the same host/port pair get ignored. (At least as far as I can tell using a packet sniffer.)</p>

<p>I have tried calling numerous Socket methods, destroying¹ and recreating the objects, using a pool of Sockets, and various other methods I can't remember right now; all to no avail.</p>

<p>My current solution is to notify the parent webpage through a JavaScript call and let it reload my applet. It's not a pretty solution, and I'm not about to implement workarounds for the problems <em>it</em> causes, just because Flash can't handle socket connections properly.</p>

<p>I must be missing something very simple.</p>

<p>Any ideas?</p>

<p>1: I know you can't really destroy objects; I just remove all references to them and hope for the best. I haven't tried to explicitly invoke the GC in this case. (Though I think I did try putting the Socket inside an Array and using <em>delete</em>.)</p>

<hr>

<p>Yes, it works as expected if the connection is successful (even if the connection drops later on.)</p>

<p>The only event to trigger this is the case when the server doesn't respond at all; it's as if Flash marks the host/port combination as ""offline"" and doesn't bother sending any more packets to it for the lifetime of the applet.</p>

<p>I suspect an active refusal of the connection (e.g. host is online but not listening to the port) doesn't cause this.</p>

<p>I get no error message or feedback of any other kind from the Socket.</p>

<p>Have you ever called connect() more than once to the same host/port pair, when the first one failed?
How did you know the first connect() failed? And before subsequent connect() calls, did you do anything to reset the socket?</p>",ActionScript 3.0 sockets can't reconnect,ActionScript 3.0 sockets can't reconnect
8940,"<p>With VMWare Server running under Linux (Debain), I would like to have the following setup:</p>

<ul>
<li>1st: NIC being used by many of the
images running under VMWare, as well
as being used by the Linux OS </li>
<li>2nd: NIC being used by only 1 image and to be unused by the Linux OS (as its part of a DMZ)</li>
</ul>

<p>Although the second NIC won't be used by Linux, it is certainly recognised as a NIC (e.g. eth1).</p>

<p>Is this possible under VMWare Server, and if so, is it as simple as not binding eth1 under Linux and then bridging it to the image under VMWare Server?</p>",VMWare Server Under Linux Secondary NIC connection,VMWare Server Under Linux Secondary NIC connection
8941,"<p><strong>Is there a way to enforce/limit the types that are passed to primitives?</strong> <em>(bool, int, string, etc.)</em></p>
<p>Now, I know you can limit the generic type parameter to a type or interface implementation via the <em>where</em> clause. However, this doesn't fit the bill for primitives (AFAIK) because they do not all have a common ground (apart from <em>object</em> before someone says! :P).</p>
<p>So, my current thoughts are to just grit my teeth and do a big <em>switch</em> statement and throw an <em>ArgumentException</em> on failure..</p>
<hr />
<p><strong>EDIT 1:</strong></p>
<p>Just to clarify:</p>
<p>The code definition should be like:</p>
<pre><code>public class MyClass&lt;GenericType&gt; ....
</code></pre>
<p>And instantiation:</p>
<pre><code>MyClass&lt;bool&gt; = new MyClass&lt;bool&gt;(); // Legal
MyClass&lt;string&gt; = new MyClass&lt;string&gt;(); // Legal
MyClass&lt;DataSet&gt; = new MyClass&lt;DataSet&gt;(); // Illegal
MyClass&lt;RobsFunkyHat&gt; = new MyClass&lt;RobsFunkyHat&gt;(); // Illegal (but looks awesome!)
</code></pre>
<hr />
<p><strong>EDIT 2</strong></p>
<p>@Jon Limjap - Good point, and something I was already considering.. I'm sure there is a generic method that can be used to determine if the type is of a value or reference type..</p>
<p>This could be useful in instantly removing a lot of the objects I dont want to deal with (but then you need to worry about the structs that are used such as <em>Size</em> ).. Interesting problem no? :)</p>
<p>Here it is:</p>
<pre><code>where T : struct
</code></pre>
<p>Taken from <a href=""http://msdn.microsoft.com/en-us/library/d5x73970.aspx"" rel=""noreferrer"">MSDN</a>.</p>
<hr />
<p>I'm curious.. Could this be done in .NET 3.x using extension methods? Create an interface, and implement the interface in the extension methods (which would probably be cleaner than a bit fat switch). Plus if you then need to later extend to any lightweight custom types, they can also implement the same interface, with no changes required to the base code.</p>
<p>What do you guys think?</p>
<p>Sad news is I am working in Framework 2!! :D</p>
<hr />
<p><strong>EDIT 3</strong></p>
<p>This was so simple following on from <a href=""https://stackoverflow.com/questions/8941/generic-type-checking#8956"">Jon Limjaps Pointer</a>.. So simple I almost want to cry, but it's great because the code works like a charm!</p>
<p>So here is what I did (you'll laugh!):</p>
<h2>Code added to the generic class</h2>
<pre><code>bool TypeValid()
{
    // Get the TypeCode from the Primitive Type
    TypeCode code = Type.GetTypeCode(typeof(PrimitiveDataType));

    // All of the TypeCode Enumeration refer Primitive Types
    // with the exception of Object and Empty (Null).
    // Since I am willing to allow Null Types (at this time)
    // all we need to check for is Object!
    switch (code)
    {
        case TypeCode.Object:
            return false;
        default:
            return true;
    }
}
</code></pre>
<p>Then a little utility method to check the type and throw an exception,</p>
<pre><code>private void EnforcePrimitiveType()
{
    if (!TypeValid())
        throw new InvalidOperationException(
            &quot;Unable to Instantiate SimpleMetadata based on the Generic Type of '&quot; + typeof(PrimitiveDataType).Name + 
            &quot;' - this Class is Designed to Work with Primitive Data Types Only.&quot;);
}
</code></pre>
<p>All that then needs to be done is to call <em>EnforcePrimitiveType()</em> in the classes constructors. Job done! :-)</p>
<p>The only one downside, it only throws an exception at runtime (obviously) rather than design time.. But that's no big deal and could be picked up with utilities like <a href=""http://en.wikipedia.org/wiki/FxCop"" rel=""noreferrer"">FxCop</a> (which we don't use at work).</p>
<p>Special thanks to Jon Limjap on this one!</p>",Generic type checking,Generic type checking
8948,<p>How can I retrieve mp3 metadata in Python?</p>,Accessing MP3 metadata with Python,Accessing MP3 metadata with Python
8950,"<p>We have a SharePoint WSS site and some of our users on on the Mac OSX platform.  Are there any tips or tricks to get a similar experience to Windows with document shares and calendars on the Mac?</p>

<p>Edit: Browsing a SharePoint WSS site on a Mac, whether using Firefox or Safari, has a very similar look and feel as it does on Windows IE.  The similar experience I am looking for has to do with integrating the calendars, document shares, etc. into the desktop.</p>

<p>For example, with IE you can go to a calendar and select ""Actions -> Connect to Outlook"" and it will make the calendar visible and manageable from within Outlook.</p>

<p>Is there any way to get the Mac to work similarly?</p>",SharePoint WSS 3.0 Integration with Mac OSX (either Safari or Firefox),SharePoint WSS 3.0 Integration with Mac OSX (either Safari or Firefox)
8952,"<p>Generally, how bad of a performance hit is storing a file in a database (specifically mssql) as opposed to the file system?  I can't come up with a reason outside of application portability that I would want to store my files as varbinaries in SQL Server.</p>",Storing a file in a database as opposed to the file system?,Storing a file in a database as opposed to the file system?
8966,"<p>I want to implement a paperless filing system and was looking to use WIA with C# for the image acquisition. There are quite a few sample projects on CodeProject, etc. However, after downloading every one of them that I can find, I have run into a problem.</p>

<p>In each and every one of them, the reference to WIALib is broken. When I go to add ""Microsoft Windows Image Acquisition"" as a reference, the only version available on my development workstation (also the machine that will run this) is 2.0.</p>

<p>Unfortunately, every one of these sample projects appear to have been coded against 1.x. The reference goes in as ""WIA"" instead of ""WIALib"". I took a shot, just changing the namespace import, but clearly the API is drastically different.</p>

<p>Is there any information on either implementing v2.0 or on upgrading one of these existing sample projects out there?</p>",Using C#/WIA version 2.0 on Vista to Scan,Using C#/WIA version 2.0 on Vista to Scan
8968,<p>We need to add WorkFlow to our Spring managed application. Does anyone have any useful experience in using any of the myriad of OSS Work Flow solutions? Which one is best? Which one integrates with Spring best? Which ones should we avoid?</p>,What OSS project should I look at if I need to do Spring friendly WorkFlow?,What OSS project should I look at if I need to do Spring friendly WorkFlow?
8970,"<p>Is it possible to access the iSight camera on a macbook programmatically? By this I mean I would like to be able to just grab still frames from the iSight camera on command and then do something with them. If so, is it only accessible using objective c, or could other languages be used as well? </p>",Accessing iSight programmatically?,Accessing iSight programmatically?
8987,"<p>Scalar-valued functions can be called from .NET as follows:</p>

<pre><code>SqlCommand cmd = new SqlCommand(""testFunction"", sqlConn); //testFunction is scalar
cmd.CommandType = CommandType.StoredProcedure;  
cmd.Parameters.Add(""retVal"", SqlDbType.Int);
cmd.Parameters[""retVal""].Direction = ParameterDirection.ReturnValue;
cmd.ExecuteScalar();
int aFunctionResult = (int)cmd.Parameters[""retVal""].Value;
</code></pre>

<p>I also know that table-valued functions can be called in a similar fashion, for example: </p>

<pre><code>String query = ""select * from testFunction(param1,...)""; //testFunction is table-valued
SqlCommand cmd = new SqlCommand(query, sqlConn);
SqlDataAdapter adapter = new SqlDataAdapter(cmd);
adapter.Fill(tbl);
</code></pre>

<p>My question is, can table-valued functions be called as stored procedures, like scalar-valued functions can? (e.g., replicate my first code snippet with a table-valued function being called and getting the returned table through a ReturnValue parameter).</p>",Calling Table-Valued SQL Functions From .NET,Calling Table-Valued SQL Functions From .NET
9002,"<p>When I use the sp_send_dbmail stored procedure, I get a message saying that my mail was queued. However, it never seems to get delivered. I can see them in the queue if I run this SQL:</p>

<pre><code>SELECT * FROM msdb..sysmail_allitems WHERE sent_status = 'unsent'
</code></pre>

<p>This SQL returns a 1:</p>

<pre><code>SELECT is_broker_enabled FROM sys.databases WHERE name = 'msdb'
</code></pre>

<p>This stored procedure returns STARTED:</p>

<pre><code>msdb.dbo.sysmail_help_status_sp
</code></pre>

<p>The appropriate accounts and profiles have been set up and the mail was functioning at one point. There are no errors in msdb.dbo.sysmail_event_log. </p>",How do I get dbmail to process items from the queue for SQL Server 2005?,How do I get dbmail to process items from the queue for SQL Server 2005?
9009,"<p>This snippet of Perl code in my program is giving the wrong result.</p>

<pre><code>$condition ? $a = 2 : $a = 3 ;
print $a;
</code></pre>

<p>No matter what the value of <code>$condition</code> is, the output is always 3, how come?</p>",Assignment inside Perl ternary conditional operator problems,Assignment inside Perl ternary conditional operator problems
9018,"<p>I am working at a client site where there is a proxy server (<code>HTTP</code>) in place. If I do a hard reset of the emulator it forgets network connection settings for the emulator and settings in the hosted Windows Mobile OS. If I 'save state and exit' it will lose all of these settings. I need to do hard resets regularly which means that I lose this information and spend a lot of time setting:</p>

<ul>
<li>The emulators associated network card</li>
<li>DNS servers for network card in the WM OS.</li>
<li>Proxy servers in connection settings of WM OS.</li>
</ul>

<p>How can I make my life easier? Can I save this as defaults in the emulator, or create an installer easily?</p>",Windows Mobile Device Emulator - how to save config permanently?,Windows Mobile Device Emulator - how to save config permanently?
9019,"<p>I have a stored procedure which takes as its parameter a <em>varchar</em> which needs to be cast as a <em>datetime</em> for later use:</p>

<pre><code>SET @the_date = CAST(@date_string AS DATETIME)
</code></pre>

<p>I'm expecting the date string to be supplied in the format ""DD-MON-YYYY"", but in an effort to code defensively, if for some reason it can't be cast successfully, I want to default to the system date and continue. In PL/SQL I could use exception handling to achieve this and I could do this fairly easily with regular expressions too, but the limited pattern matching supported out of the box by Sybase doesn't let me do this and I can't rely on third party libraries or extensions. Is there a simple way of doing this in T-SQL?</p>

<p><em>NB: using Sybase ASE 12.5.3, there is no ISDATE function</em></p>",Best method for varchar date validation in Sybase (T-SQL)?,Best method for varchar date validation in Sybase (T-SQL)?
9022,"<p>Inside an asp.net page, should I use</p>

<pre><code>&lt;html&gt;&lt;title&gt;My page's title from México&lt;/title&gt;&lt;/html&gt;
</code></pre>

<p>Or </p>

<pre><code>&lt;html&gt;&lt;title&gt;My page&amp;rsquo;s title from M&amp;eacute;xico&lt;/title&gt;&lt;/html&gt;
</code></pre>

<p>Both examples have the same output. Since asp.net encodes all my pages to utf-8, there is no need to use html entities, is that right?</p>",How have Html entities inside asp.net page?,How have Html entities inside asp.net page?
9024,"<p>I'm using <code>IIS 5.1</code> in Windows XP on my development computer. I'm going to set up HTTPS on my company's web server, but I want to try doing it locally before doing it on a production system.</p>

<p>But when I go into the Directory Security tab of my web site's configuration section, the ""Secure communication"" groupbox is disabled. Is there something I need to do to make this groupbox enabled?</p>",HTTPS in IIS 5.1,HTTPS in IIS 5.1
