id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
26339054,jQuery ajax find data not working in IE8,"i am using jquery submit to post the form data.  jquery returns the Data.
in alert gets the data through ajax.
now issue is i want to display DIV Gallery  HTMl. for that
for IE8 Value of var j is returning undefined while it works fine in other browsers.
need help to display it for ie8.
any help would be greatly appreciated.",26339124.0,1,4,,2014-10-13 11:35:16.027000+00:00,2.0,2014-10-13 12:11:47.660000+00:00,,,,,2552400.0,,1,1,jquery|html|ajax|internet-explorer-8|find,583
26339053,"Document mode defaults to 8, though using IE11. Why?","I have a problem that my webpage does not display as i wish it to do. 
When opening the F12 developers tool in IE11 it says ""Document mode: 8 (Default)"".
If i change it to mode 9 or higher the page displays as i want it to do.
My code is included in the host web page through an Iframe. I do unfortunatly not have access to edit the host code. The host code includes the code:
I thought this code would ensure that the code was not shown in document 8? The code is included at the end of the head tag, with 88 lines of code in front of it. Could this be what is causing it to use document mode 8? How can i work around this when i am not able to edit the head code?",,0,2,,2014-10-13 11:35:12.187000+00:00,,2014-10-13 12:40:56.757000+00:00,2014-10-13 12:40:56.757000+00:00,,4101884.0,,4101884.0,,1,0,html|internet-explorer|http-headers|compatibility,362
26339052,How to create a Connection Pool in Web App rather than in tomcat,"I want to create a connection pool for my Oracle database but I want this connection pool to be created when my Web App is deployed in my Tomcat Server. 
What I 've seen until now is loads of examples on how to create connection pooling in tomcat using JNDI and by defining the resource in the . That means (If I got this right) that even id you undeploy your app the pool remains in the server with open connections.
Is there any way to define the connection pool in the Web App rather than in tomcat server? 
Thanks",26339836.0,2,1,,2014-10-13 11:34:59.450000+00:00,1.0,2014-10-13 12:17:51.057000+00:00,,,,,2105307.0,,1,0,java|tomcat|web-applications|jndi|connection-pooling,573
26339051,Translate sql database schema to IndexedDB,"I have three tables in my SQL Schema: Clients, with address and so on, orders with order details and files, which stores uploaded files. both the files table and the orders table contain foreign keys referencing the Client tables.
How would I do that in IndexedDB? IÄm new to this whole key-index-thinking and would just like to understand, how the same Thing would be done with indexedDB.
Now I know there is a shim.js file, but I'm trying to understand the concept itself.
Help and tips highly appreciated!
EDIT:
So I would really have to think about which queries I want to allow and then optimize my IndexedDB implementation for those queries, is that the main point here? Basically, I want to to store a customer once and then many orders for that customer and then be able to upload small files (preferably pdfs) for that customer, not even necessarily for each order (although if that's easy to implement, I may do it)... I see every customer as a separate entity, I wont have things like ""give me all customers who ordered xy"" - I only need to have each customer once and then store all the orders for the customer and all the files. I wanto be able to go: Search for customer with the name of XY - which then gives me a list of all orders and their dates and a list of the files uploaded for that customer (maybe associated to the order).",26373860.0,2,0,,2014-10-13 11:34:50.277000+00:00,,2018-12-02 05:22:59.887000+00:00,2014-10-16 11:07:05.933000+00:00,,3629892.0,,3629892.0,,1,2,mysql|indexeddb,578
26339049,Routing to a fixed URL in ASP.NET MVC,"Suppose I am working in a project called . When a particular URL suppose  is entered how will it redirect to another URL i.e.  ?
This is the code I'm trying:",,2,0,,2014-10-13 11:34:39.230000+00:00,,2014-10-15 08:54:51.113000+00:00,2014-10-15 08:54:51.113000+00:00,,1558022.0,,3676327.0,,1,-6,asp.net|asp.net-mvc-4,771
26339041,Coldfusion Decrypt with special characters,"How to decrypt Coldfusion with standard algorithm and special characters ?
For example:
result: #-_G4
And if I try to decrypt this
I will get an error.
I know that in this example i should switch # to ##. But what should i do with other special characters in my database ? How to auto escape all special characters for the decrypt function ?",26349667.0,3,6,,2014-10-13 11:34:23.317000+00:00,,2014-10-14 00:56:13.063000+00:00,,,,,3022172.0,,1,-1,encryption|coldfusion,565
26339036,Pausing in OpenGL successively,"Above is the code snippet written in C++ using GLUT library in Windows 7. 
This function takes a character key and mouse co-ordinates x,y and performs translation along x-direction in 3 successive steps on pressing f character. Between each step the program should sleep for 100 ms. 
We want to move a robot, and pause successively when he moves forward steps.
We are facing a problem in making the program sleep between the 3 steps. What is the problem in the above code snippet?",26339134.0,2,2,,2014-10-13 11:34:09.477000+00:00,,2014-10-14 05:24:16.300000+00:00,2014-10-13 11:44:46.770000+00:00,,1907026.0,,2450212.0,,1,1,c++|opengl|visual-c++|sleep,2546
26339035,Inline pictures with description,"I need to make inline a picture with a description and just a picture. It was ok to make 2 pictures inline using div block:inline, but when I added a desctiption to the first picture I couldn't do it inline - as you see on the screenshot my first div tends to have a lot in width (but margin:0 and width is fixed)
How to make it inline?
https://dl.dropboxusercontent.com/u/16415767/%D0%A1%D0%BA%D1%80%D0%B8%D0%BD%D1%88%D0%BE%D1%82%202014-10-13%2015.30.13.png
https://dl.dropboxusercontent.com/u/16415767/%D0%A1%D0%BA%D1%80%D0%B8%D0%BD%D1%88%D0%BE%D1%82%202014-10-13%2015.30.56.png",26339423.0,1,1,,2014-10-13 11:34:07.310000+00:00,,2014-10-13 11:55:49.740000+00:00,,,,,3748765.0,,1,0,html|css|image|inline,48
26339028,Using elemMatch for a nested condition query in Mongoose,"I have two schemas  Student, User - where user can be class teacher or other designated persons.
Student schema
Now I want to group the students for a particular owner.(classTeacher)
I have written a server api route -method for this.
userId is the 
This results in all the students. Not only those which belong to the given owner id.
Please let me know where I am wrong.
Thanks.",26417152.0,1,1,,2014-10-13 11:33:46.620000+00:00,,2014-10-17 03:00:21.417000+00:00,,,,,3157302.0,,1,-1,node.js|mongodb|mongoose,413
26339024,How I can capture the click of a button dynamically created? JQuery,"I have two buttons on a form. Both the buttons and the form are created dynamically:
And here the two functions should collect keystrokes:",,1,3,,2014-10-13 11:33:32.490000+00:00,,2014-10-13 11:35:52.917000+00:00,,,,,3764379.0,,1,0,javascript|jquery|button|click,71
26339016,"change datagridview cell type containing text vaue ""true"" text to checkbox","I have a datagridview that has cells with text values that have &quot;True&quot; for one column and the next column should have a Combobox with two values to choose from (in and out)... I want to change the cell type to be a check box and cell type to Combobox... if the cell text is &quot;true&quot; the checkbox must be checked and if it is false or there is nothing in it, it must be unchecked if text from the direction column is in the Combobox value must be set to IN and have an extra option of out in it ... this DATA comes from a loaded XML file, this is how I load the XML file to the datagridview
the datagridview must display as follows",26380257.0,1,1,,2014-10-13 11:32:56.383000+00:00,0.0,2020-10-21 13:48:59.020000+00:00,2020-10-21 13:48:59.020000+00:00,,11737639.0,,2941069.0,,1,0,c#|xml|winforms|datagridview,1468
26339013,android hive slider menu customization on clicking home button new activity should launch,"I am using http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/ 
I want that when I click on home button a new activity should start not this fragment which is there in that code....
I mean when I click HOME button new activity should launch I am not able to do so please guide 
}",26360208.0,1,0,,2014-10-13 11:32:52.103000+00:00,,2014-10-15 06:51:23.913000+00:00,2014-10-15 06:51:23.913000+00:00,,4085470.0,,4085470.0,,1,0,android,300
26339012,make specific path on Excel POI,"I want to make a path that saved in database. 
here's my code. 
 I want to make  FileOutputStream fileOut = new FileOutputStream(src + ""/Export.xls"");  with the path I save in db. so If I want to change the path I just change in db. 
I've tried code above but doesnt seems work. 
please help me. Thanks :)",,1,3,,2014-10-13 11:32:49.353000+00:00,,2014-10-13 16:25:50.710000+00:00,,,,,3516681.0,,1,0,java|excel|apache-poi,3294
26339007,Android App Incompatible on google play only for certain devices,"This is the link to my google app
       QuizByte
The app was developed for android api level 13 and above. after publishing some of the phones (Samsung Duos(GT-S7262) )which should be compatible cant see the app in google play. sending a direct link to the phone to email and checking shows that 'this device is no compatible'. 
I searched and tries everything I can 
Tried adding  and removed unused permissions but still no luck.
And when I upload it into google play it shows lots of samsung and sony(which should be compatible) in the incompatible-device list.
Thank you.
.   
.
       
Compatible devices were increased (~+500) when I added  in manifest
But it still shows not compatible with sony and samsung models",26376051.0,1,4,,2014-10-13 11:32:27.967000+00:00,,2014-10-15 06:41:56.430000+00:00,2014-10-13 13:25:36.790000+00:00,,3309470.0,,3309470.0,,1,0,android|google-play,234
26339006,Problems with CDI - ( Weld + TomCat7 + JSF ),"I'm starting a project with CDI using weld, and am getting the following error when I try to injection:
Console:
EntityManagerFactory.java
Repository.java
UserRepositoryImpl.java
UserController.java
META-INF/beans.xml
META-INF/context.xml
WEB-INF/web.xml
My Libs:
Can anyone help me? thank you!",,2,0,,2014-10-13 11:32:26.077000+00:00,,2014-10-14 12:25:17.090000+00:00,2014-10-13 11:39:46.003000+00:00,,4137189.0,,4137189.0,,1,0,tomcat7|cdi|weld,3139
26339005,"sonar-maven-plugin fails because of invalid checkstyle.xml (The processing instruction target matching ""[xX][mM][lL]"" is not allowed)","I use Maven 3.2.1 and SonarQube 4.5 in conjunction with Checkstyle 5.6. Executing
works fine for some projects, but others fail with ""Can not execute Checkstyle: unable to read ... checkstyle.xml - unable to parse configuration stream - The processing instruction target matching ""[xX][mM][lL]"" is not allowed"". Here's the output:
In fact, the generated checkstyle.xml is faulty because it contains ""&lt;\?xml"" and ""&lt;\module"" twice:
For analysis I uploaded this file:
 - checkstyle.xml: https://dl.dropboxusercontent.com/u/54665247/checkstyle.xml
Doing Google research I found nothing.
Can anybody help me on this?",,1,4,,2014-10-13 11:32:25.413000+00:00,1.0,2014-10-15 08:27:48.803000+00:00,,,,,4136958.0,,1,4,java|xml|maven|sonarqube|checkstyle,1653
26339004,Javascript value not printing,"I am trying to make a countdown timer in JS and style each digit (days, hours etc.) separately, I tried styling 'days' first, but it doesn't work while the default values do print (in the form).
Script (JS):
HTML Body:
Thank you in advance. :)",26339178.0,3,3,,2014-10-13 11:32:24.710000+00:00,,2014-10-13 11:42:38.897000+00:00,,,,,4099209.0,,1,-1,javascript,341
26339002,Nothing is generated and no error although model and module are loaded,"I tried to use Acceleo to translate a model to a text in an Eclipse plugin. The model is fine and the loaded Acceleo module looks fine as well. Still, acceleo does not generate anything.
Here is my code:
The IAcceleoTextGenerationListener prints that listensToGenerationEnd() is called and nothing else.
The loaded module looks fine in debug. It has the generateElement-template. The generate.mtl looks like this:
My problem is that nothing is generated, i.e. result is an empty map. Also ""Generation: false"" is printed to console. Especially no error is printed.
Anyone have any idea on what is going wrong? I had it working once but I can't get it to work any more.",26341217.0,1,0,,2014-10-13 11:32:19.527000+00:00,,2014-10-13 13:31:02.630000+00:00,2014-10-13 11:35:05.233000+00:00,,12860.0,,1104631.0,,1,0,java|eclipse|acceleo,158
26339001,"Grails, how can I pass list of object from gsp to controller","I have a list of csv files that will be imported in database.
So, in the first step, I display the name of files in the jsp page and then I wait the choice of user what's the file need to import it or to ignore it.
when the user confirms his response, I need to pass the list of files that user has chosen to import it to controller.
I thought about that : I set the list that contains a list of file in hidden field and i will recuperate it into controller action from form submit. But in the controller, it is read like a string variable and I can not extract data from it.
Any idea please?
Thanks.",,1,0,,2014-10-13 11:32:18.353000+00:00,,2014-10-15 08:52:04.690000+00:00,,,,,4018649.0,,1,0,grails,1857
26338999,Show data in rows and columns in IOS,"I want to show my data in rows and columns. Number of columns are constant i.e 4, but number of rows are dynamic. How can I create such a table with 4 columns and multiple rows according to the data. Is there any API that could create table or what is the simple option for this?",26339637.0,2,4,,2014-10-13 11:32:16.580000+00:00,,2014-10-13 12:06:21.400000+00:00,,,,,4065145.0,,1,1,ios|objective-c|iphone,567
26338996,Using http-builder in groovy code getting java.lang.RuntimeException: Error grabbing Grapes,"In my groovy code i have used Grapes
but getting below error at runtime",,0,5,,2014-10-13 11:32:02.197000+00:00,1.0,2014-10-13 11:38:27.110000+00:00,2014-10-13 11:38:27.110000+00:00,,542270.0,,2528433.0,,1,1,java|groovy,373
26338993,How to output an IMG tag from XML using XSLT,"Here is my XML:
How do I display the IMG tag from my XML above to an HTML document using XSLT",26339407.0,2,0,,2014-10-13 11:31:57.407000+00:00,,2014-10-13 13:57:10.283000+00:00,2014-10-13 13:40:02.760000+00:00,,923492.0,,3326071.0,,1,0,asp.net|xml|xslt|ektron,1085
26338989,Error in JAXB unmarshalling,"I have created a very basic XML for understanding JAXB Concept. This is the XML File
The Java Class created is,
Java file for Unmarshalling is
When I try to compile this I am getting this error
Please help me in finding out what is the problem?? Trying this for the first time.",26339108.0,1,2,,2014-10-13 11:31:42.863000+00:00,,2014-10-13 11:53:42.993000+00:00,2014-10-13 11:43:16.590000+00:00,,4137159.0,,4137159.0,,1,0,java|xml|jaxb,1940
26338987,Avoid code duplication,"I'm trying to rewrite the code above single line. I tried :
Not working for me. ",26339315.0,1,5,,2014-10-13 11:31:23.697000+00:00,,2014-10-13 11:50:10.533000+00:00,,,,,1219136.0,,1,-3,perl,54
26338985,How to use HttpContext in a Windows application?,"I want to bind a data form html to excel. In asp.net we use this.
How to I do this in a Windows application?",,1,3,,2014-10-13 11:31:12.203000+00:00,,2014-10-13 13:11:05.107000+00:00,2014-10-13 13:08:26.593000+00:00,,993547.0,,4046066.0,,1,0,c#|asp.net|.net|windows|httpcontext,3837
26338982,logger.info is throwing null pointer exception when whole maven project is run under junit test,"Here is the example code
This is a sceneario. This test case may pass. But in actual code when I run the individual test cases or run the whole test class, Test case passes but when I run the maven project under junit test It fails with NullPointerException. I can not post actual code because it is a proprietary code. Please guide me if someone has faced this type of issue.
Stack trace which I am getting when I run my actual code:",26464565.0,2,19,,2014-10-13 11:30:57.110000+00:00,1.0,2020-07-22 15:52:27.753000+00:00,2014-10-20 11:28:18.477000+00:00,,3628106.0,,3628106.0,,1,2,java|maven|logging|junit|slf4j,7499
26338979,How to know progress in Android HttpClient?,"I am using following function to download some html from webserver. and then want to show that in webview.
I am using the function in an . Here's the function which contains AsyncTask's code.
How can I get the update progress of the download process here?",,1,1,,2014-10-13 11:30:55.840000+00:00,1.0,2014-10-13 14:31:17.523000+00:00,,,,,874564.0,,1,0,android|httpwebrequest|androidhttpclient,466
26338977,how to display multiple rows from mysql using php oop?,"I'm a newbie in oop style. I start practicing it since last week and I make simple CRUD website. but i got a problem when i tried fetching rows from mysql db its always display 1 row.
my created a class named class.user.php
and it shows here:
and i call it using this:",26339043.0,2,1,,2014-10-13 11:30:39.943000+00:00,,2014-10-13 12:53:02.700000+00:00,,,,,4105451.0,,1,0,php|mysql|oop,1586
26338969,OpenID implementation in custom PHP application,"I have been given a task for implementing ""User authentication through Google Apps account"", in our custom php web application. User should be able to login both directly, or using google account.
I am trying to use openID for this. I have read about openID and found following:
In our existing users table, we will add an other field 'openid_identity'. While login, we will send Google login and password to Google and get response. From response, we will get user's identity and then by matching it with the identity in database, we can get user details.
One thing that is not clear:
In our application, admins can create users. Users can then login with their email (like john@myapp.com) and password.
Initially, before using Google sign in, our user's table 'openid_identity' field will be empty. How can we handle OpenID login for first time? What do we show to user? A 'signup with Google' page? If user signs up with their Google mail (like 'john@gmail.com'), how can we know which user he is, from users table?",,1,1,,2014-10-13 11:30:11.410000+00:00,,2017-09-02 15:17:03.370000+00:00,2017-09-02 15:17:03.370000+00:00,,472495.0,,1206713.0,,1,4,php|authentication|openid,215
26338967,While loop issues in Python,"I'm trying to write a small Python program for use in secondary schools to teach about ciphers.
It's all part of an ongoing project they have to do.
However on my while loops I have an  condition inside them and if the condition isn't met the first time it just infinitely loops until I break.
The cipher here is 12 and if that is input it carries on as normal, however any other input just gives the error message and loops out forever. 
I'm from a C#/C++ background usually and I know Python needs to be in line with its tab characters and white space and I've checked that a few times but I'm at a loss now.
ADDITIONAL CODE:
This works fine and It's done the same way 
ADDITIONAL PLACES WHERE SAME PROBLEM HAPPENS:",26339038.0,1,1,,2014-10-13 11:30:05.953000+00:00,,2014-10-13 11:39:12.730000+00:00,2014-10-13 11:39:12.730000+00:00,,3622940.0,,2911649.0,,1,1,python|loops|while-loop,145
26338966,"What's interpretation of ""terms objects from R data objects""?","There's a term method in R for which documentation says
  The function terms is a generic function which can be used to extract terms objects from various kinds of R data objects.
What exactly is the  object ?",,1,0,,2014-10-13 11:29:59.763000+00:00,,2014-10-14 20:10:02.647000+00:00,2014-10-14 20:10:02.647000+00:00,,602276.0,,894570.0,,1,1,r,69
26338964,what is the difference between classOf[T] and Class[T],"I have this code 
However, I can use classOf in this way
I am little confused here, what is the difference between classOf[T] and Class[T]
Many thanks in advance",26339358.0,3,0,,2014-10-13 11:29:58.027000+00:00,3.0,2017-07-03 01:14:40.733000+00:00,,,,,2801947.0,,1,10,scala,4740
26338958,Moving up an UIView when UIWebView's keyboard is shown,"I am trying to move an UIView when user touch a textfield in a webview , because keyboard will cover the webview and users will not able to enter text , my codes works very fine ! on iOS 7 !!! but iOS 8 the view moves up but when user select another textfield (in webview) the UIView moves down to the initial position !!! . here is my code :
I also tried  and  , but no success !   
WebView loads an HTML file from bundle , this is textfield's codes :",,3,3,,2014-10-13 11:29:31.803000+00:00,,2015-10-09 14:36:43.157000+00:00,2014-10-13 11:40:15.220000+00:00,,319097.0,,319097.0,,1,1,ios|objective-c|iphone|uiview|uiwebview,1288
26338951,Sending email with Python having correct sending time,"I'm sending email through an account with the following Python code:
This works quite well and I can receive the emails.
However, the timestamp which is displayed in my email client shows the time I downloaded the mail from the server and not time the email was actually send.
Is there a way how to correctly add the sending time to the email? I would assume that the sending time is not correctly set and that's the reason why the download time is displayed?
Or do I make other mistakes?
Thanks!",,0,2,,2014-10-13 11:28:52.833000+00:00,1.0,2014-10-13 11:28:52.833000+00:00,,,,,2212190.0,,1,1,python|email|email-client,70
26338949,Async void or Task.Run?,"Consider this method:
The MethodAsync method:
and the Process method:
So the use case is that at the end of some processing workflow an email has to be sent.
This email sending part was taking some time and the user had to wait, so the original developer put this code.
I am trying to make SendMessage call MethodAsync and should not wait for it to return.
I have read that in an async workflow the complete stack needs to be async for it to work properly. The SendMessage is not marked async.
Is this the correct way to call MethodAsync since Task.Run returns an awaitable?",,1,4,,2014-10-13 11:28:39.400000+00:00,1.0,2014-10-13 12:05:51.507000+00:00,2014-10-13 12:05:24.097000+00:00,,1153739.0,,1153739.0,,1,1,c#|async-await,2402
26338947,Ternary operator in System.out,"I found below  in our project and it is always printing 'Not Null'. Even I have initialize the  variable or not, it is printing 'Not Null'.
Also why it is not printing the ""mylog"" in front? Can someone explain?    ",,4,1,,2014-10-13 11:28:35.063000+00:00,,2014-10-13 11:37:45.830000+00:00,2014-10-13 11:37:45.830000+00:00,,1735406.0,,2771655.0,,1,2,java,616
26338945,How to test for texts not fitting an Instaparse-grammar (Clojure)?,"I wrote a project for parsing strings using context-free grammar in Instaparse (Clojure). Now I'd like to test several input-Strings for their parsing results. Some input strings might not fit into the grammar. So far I only tested for ""parsed strings not fitting the expectation"". But I think it would be more accurate to test for exceptions using . Are there exceptions thrown? It seems to me that some output (Containing ) is generated, but no exception is thrown.
My project.clj is:
My core source is:
My test source is:
How should I test for the errors (Here: when the sentence does not end with a  but with a )?",26343984.0,1,0,,2014-10-13 11:28:31.963000+00:00,,2018-03-26 12:38:49.767000+00:00,2018-03-26 12:38:49.767000+00:00,,26416.0,,3999893.0,,1,6,parsing|exception|clojure|context-free-grammar|instaparse,559
26338935,Magento. Get products from multiple categories with a combined AND/OR filter,"I'm trying to filter products by categories with OR and AND simultaneously.
Let's say I have categories SALE, TESTWINNER, FRUITS and VEGETABLES. I want to get the products which are on SALE or TESTWINNERS from the categories FRUITS and VEGETABLES.
So the category pseudofilter would be as follows:
(SALE or TESTWINNER) and (FRUITS or VEGETABLES)
I've tried to accomplish this with:
.
The mysql query which Magento created seems to be what it should be:
.  
For some reason the result is empty. No products are returned.
If I try leaving the fruitVeg category filter out, it returns the SALE and WINNERS properly.
If I try leaving the saleWinner category filter out, it returns the FRUITS and VEGETABLES properly.
So the OR parts work ok, but the AND part doesn't.
I've been wrestling with this problem for a couple of days. I don't have a clue what to try next and what could be the problem. Any help is greatly appreciated.
This is my first question on stackoverflow, so please forgive me for any mistakes in etiquette.",26341464.0,2,1,,2014-10-13 11:28:08.790000+00:00,,2014-10-13 17:06:54.883000+00:00,,,,,4136954.0,,1,1,database|magento,703
26338933,Check if SQL object is referenced by any other SQL objects,"I was just reading this SO thread and had a question for @Mack regarding whether there is a way to check if a SQL object is referenced by any other SQL objects.
He (@Mack) used T-SQL and DMVs to accomplish something similar in his answer.
Is this possible, if so how?
I would have posted this as a comment, but I don't have sufficient reputation yet...",26339000.0,1,0,,2014-10-13 11:28:05.117000+00:00,,2014-10-13 11:32:17.950000+00:00,2017-05-23 11:52:34.880000+00:00,,-1.0,,3565798.0,,1,0,sql|sql-server-2008-r2|dmv,93
26338932,Autofill formula for cell names in Excel,"In an Excel worksheet with rows of parameters and columns of systems like so:
I am looking for a way to use this data with meaningful names such as ""height1"", ""height2"".
I can name the cells ""height1"" ""height2"" (Formulas->Define Name) and use it in a cell =height1.
However, when autofilling by dragging the equation to the right, the name does not change to height2 and I am left with the same value of 58.
Basically, I am looking for the same behavior as autofill dragging =B2 to =B3, but with meaningful names.
Thank you.",,1,0,,2014-10-13 11:28:03.943000+00:00,,2014-10-13 11:43:48.787000+00:00,,,,,3363876.0,,1,0,excel|formula|drag|autofill|names,554
26338925,Is there a way to automate Jenkins for Hg Flow/Git Flow,"We just switched to using Hg Flow, but one of things that we still haven't quite yet figured out is how to best use Jenkins with it. Ideally we would have a job which builds and tests develop, one that builds and tests default and other jobs which are automatically created when a feature or release branch is created, and ideally also delete the job when the feature or release is finished.
Does anyone know if this can be done, and if so, how exactly to do it?
It would be extra nice if Jenkins was able to read from Hg who it was the created the branch and mark them as the contact person if/when the job builds, but this is really just a nice to have.
Thanks in advance",,2,0,,2014-10-13 11:27:28.737000+00:00,1.0,2015-06-03 13:41:40.093000+00:00,2014-10-14 10:34:12.480000+00:00,,2191125.0,,2191125.0,,1,4,jenkins|mercurial|git-flow,1414
26338918,command is not working in shell script it is working as a command,"When I am executing command i can able to get the result.
But I am not able to execute the command in shell script which is giving error as No such file or directory when running it from shell script.
Command :
Shell Script:
when I am executing shell script it is throwing error as ",,2,1,,2014-10-13 11:27:15.797000+00:00,,2014-10-13 12:14:30.167000+00:00,2014-10-13 11:29:33.463000+00:00,,253056.0,,1808642.0,,1,0,linux|bash|shell,221
26338917,Let the screen turn but prevent screen lock,"I would like to know if it is possible to let the screen turn off (as setted in device parameters) but to prevent the phone to lock while my application is running in front. 
So, when something happen in the app, I can turn on the screen and the user dont have to unlock his phone. (It is a driving application, so it would be dangerous to make the user unlock the phone while driving)
Thanks!
EDIT:
I dont want the screen to stay on : I want to be able to turn it on and when I do, that I dont have to unlock the screen.",,2,1,,2014-10-13 11:27:15.320000+00:00,,2014-10-13 12:02:17.560000+00:00,2014-10-13 12:02:17.560000+00:00,,3735163.0,,3735163.0,,1,0,android|screen-lock,52
26338911,Making a horizontal dropdown vertical,"Hi i want to make the top dropdown menu into a vertical like the one on the left.
Is there anybody who could help me? Im running out of ideas!
Thanks in advance!
Here the link to my fiddle: http://jsfiddle.net/65pLy4sm/",26339059.0,2,4,,2014-10-13 11:27:08.657000+00:00,,2014-10-13 11:45:28.017000+00:00,,,,,3651949.0,,1,1,html|css,48
26338910,"Using javascript, how convert to JSON, Java-POJO-like classes?","I want use Java-POJO-like classes in my JS project: only private fields, getters and setters.
I would convert my Java-POJO-like class in a JSON string to send it to the server.
I can't use JSON.stringify(myClass) because the fields are private.
So I think to use a recursive method like this...
...but before I spend many time to write it I want ask you if exist a better way to convert the Java-POJO-like object in JSON.
Thank you.
Update #1
I am ashamed of myself! This is my working (but absolutely temporary) solution:",,1,4,,2014-10-13 11:27:08.623000+00:00,,2014-10-13 14:52:21.440000+00:00,2014-10-13 14:52:21.440000+00:00,,987185.0,,1361026.0,,1,0,javascript|json|pojo|stringify,3146
26338907,W2UI grid: Checked Checkboxes not saving;,"I introduced two buttons on the toolbar one  'CheckAll' and the other 'UncheckAll', they are to have effect on a particular column say 'Status'  (with checkboxes) in the grid. I wrote two Javascript functions to do this.
}
 The effected field:
The problem is when I clicked on Save button the checked buttons are nor sent/saved to the database. 
What I want is when CheckAll is clicked it checks all checkboxes in the column Status of the fetched rows, then 'Save' persist all the changes to the database. ",26447841.0,1,0,,2014-10-13 11:27:02.647000+00:00,,2014-10-19 06:06:08.563000+00:00,,,,,2801953.0,,1,1,javascript|php|jquery|w2ui,3391
